"Timestamp","teach.cs ID","What is P(B=true|A=true)?","What is P(C=true|A=true)?","What is P(C=true|A=true, E=false)?","What is P(C=true|A=true, F=false)?","V1","V2","V3","V1","V2","V3","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?"
"2020/04/06 8:03:01 PM MDT","castaban","0.5","0.5","0.5714285714285714","0.5","Battery voltage","Battery age","Headlights","Air system","Car cranks","Car starts","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.7279347113300155","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.2720652886699845"
"2020/04/06 8:12:14 PM MDT","mousav26","0.5","0.5","0.5714","0.5","Starter system","Starter motor","Car cranks","Starter motor","Starter system","Main fuse","Car starts","true","Starter system","okay","Fuel system","okay","Spark quality","good","Car cranks","true","Air system","okay","0.9860","Car starts","true","Starter system","okay","Air system","faulty","Fuel system","faulty","Spark quality","bad","Main fuse","blown","0.0151"
"2020/04/06 8:23:24 PM MDT","sunmorga","0.5","0.5","0.5714285714285714","0.5","Alternator","Battery age","Charging system","Alternator","Battery age","Battery voltage","Voltage at plug","strong","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","0.89200000792","Voltage at plug","none","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","0.057499992574999936"
"2020/04/06 9:12:44 PM MDT","letri1","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Air system","Fuel system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.9899999999999999","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.009999999999999998"
"2020/04/06 9:31:42 PM MDT","macdo744","0.5","0.37","0.5","0.5","Starter system","Starter motor","Car cranks","Starter system","Headlights","Battery voltage","Air filter","okay","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Air filter","dirty","Air system","faulty","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","Car cranks","false","0"
"2020/04/06 10:42:13 PM MDT","ashfaqna","0.5","0.5","0.5714285714285714","0.5","Spark quality","Voltage at plug","Distributer","Car cranks","Air system","Car starts","Car starts","true","Battery voltage","strong","Spark plugs","okay","Spark timing","good","Fuel system","okay","Starter system","okay","0.717","Car starts","true","Fuel system","faulty","Spark timing","bad","Spark plugs","fouled","Starter system","faulty","Headlights","off","1.09e-06"
"2020/04/06 10:59:18 PM MDT","1003017610","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Air system","Fuel system","Car starts","Alternator","okey","Starter system","okay","Battery age","old","Car starts","true","Distributer","faulty","Starter motor","faulty","0.99973","Alternator","okay","Voltage at plug","plug","Battery age","new","Distributer","okay","Starter system","faulty","Starter motor","okay","0.994876"
"2020/04/07 4:34:21 AM MDT","dubob","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/07 6:46:53 AM MDT","wangfein","0.50","0.50","0.57","0.50","Charging system","Battery voltage","Alternator","Charging system","Battery age","Battery voltage","Car starts","true","Car cranks","true","Starter system","okay","Battery voltage","strong","Charging system","okay","Alternator","okay","0.73","Car starts","false","Car cranks","true","Starter system","okay","Battery voltage","strong","Charging system","okay","Alternator","okay","0.27"
"2020/04/07 10:05:39 AM MDT","nasithar","0.5","0.5","0.571428","0.5","Voltage at plug","Spark quality","Battery voltage","Spark timing","Spark quality","Car starts","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Car cranks","true","Spark quality","bad","Fuel system","okay","Spark timing","good","0.30"
"2020/04/07 10:14:11 AM MDT","nagraha3","0.5","0.5","0.5714285714285714","0.5","Voltage at plug","Spark quality","Battery voltage","Car cranks","Air system","Car starts","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","true","Car cranks","false","Starter system","faulty","Battery voltage","dead","Charging system","faulty","Alternator","faulty","0"
"2020/04/07 1:45:01 PM MDT","trinhvi4","0.5","0.5","0.5714285714285714","0.5","Charging system","Alternator","Battery voltage","Car cranks","Fuel system","Car starts","Car starts","false","Battery age","old","Headlights","off","Air filter","dirty","Spark plugs","too_wide","Spark timing","bad","0.9852880980514805","Car starts","true","Battery age","old","Headlights","off","Air filter","dirty","Spark plugs","too_wide","Spark timing","bad","0.014711901948519455"
"2020/04/07 3:23:13 PM MDT","fangyun2","0.5","0.5","0.5714285714285714","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Air system","okay","Fuel system","okay","Spark timing","good","Spark quality","good","Car cranks","true","0.9899","Car starts","true","Spark quality","bad","Air system","faulty","Fuel system","faulty","Spark timing","bad","Car cranks","false","0"
"2020/04/07 5:26:26 PM MDT","sungcody","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Air filter","Fuel system","Car starts","Car starts","true","Main fuse","okay","Distributer","okay","Fuel system","okay","Battery age","new","Air filter","clean","0.3579926","Car starts","true","Air filter","clean","Distributer","faulty","Battery age","very_old","Fuel system","faulty","Main fuse","blown","0"
"2020/04/07 5:41:39 PM MDT","khanm234","0.5","0.725","0.779","0.725","Battery voltage","Battery age","Headlights","Spark plugs","Voltage at plug","Spark quality","Car starts","'true'","Air system","'okay'","Car cranks","'true'","Spark timing","'good'","Fuel system","'okay'","Spark quality","'good'","0.99","Car starts","'false'","Air system","'okay'","Car cranks","'true'","Spark timing","'good'","Fuel system","'okay'","Spark quality","'good'","0.01"
"2020/04/07 5:53:23 PM MDT","xujiaqia","0.5","0.5","0.571428571","0.5","Distributer","Voltage at plug","Spark timing","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.28","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
"2020/04/07 6:05:58 PM MDT","xujiaqia","0.5","0.5","0.571428571","0.5","Distributer","Voltage at plug","Spark timing","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
"2020/04/07 6:18:17 PM MDT","kapadi45","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Spark quality","Fuel system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.01"
"2020/04/07 6:52:38 PM MDT","geyufei","0.5","0.5","0.571","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","true","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Battery voltage","weak","Air system","faulty","0.00722"
"2020/04/07 8:00:07 PM MDT","leibmany",".5",".5",".571428",".5","Car cranks","Air filter","Car starts","Fuel system","Air filter","Car starts","Car starts","false","Air system","faulty","Spark timing","very bad","Spark quality","very bad","Air filter","faulty","Car cranks","false","1.0","Car starts","true","Air system","faulty","Car cranks","false","Spark quality","very bad","Spark timing","very bad","Fuel system","faulty","0"
"2020/04/07 10:29:55 PM MDT","994029975","1.0","1.0","0.0","1.0","Charging system","Battery voltage","Alternator","Voltage at plug","Headlights","Battery voltage","Charging system","okay","Alternator","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","faulty","0.9916","Charging system","faulty","Alternator","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","faulty","0.0083"
"2020/04/08 6:18:43 PM MDT","yucerece","0.5","0.5","0.57","0.5","Battery voltage","Voltage at plug","Headlights","Voltage at plug","Spark plugs","Spark quality","Car starts","True","Battery age","New","Battery voltage","Strong","Spark quality","Good","Starter system","Okay","Car cranks","True","0.87","Car starts","True","Battery age","New","Battery voltage","Weak","Starter system","Faulty","Spark plugs","Too wide","Car cranks","False","0.0"
"2020/04/08 6:20:51 PM MDT","lapinand","1.0","0.18","0.22641509433962265","0.18","Charging system","Alternator","Battery voltage","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Car cranks","true","Starter system","okay","Battery voltage","string","Charging system","okay","Alternator","okay","0.7279347113300155","Car starts","true","Car cranks","false","Starter system","faulty","Battery voltage","weak","Charging system","faulty","Alternator","faulty","0.0"
"2020/04/08 7:12:02 PM MDT","likevi24","0.5","0.5","0.58","0.5","Charging system","Alternator","Battery voltage","Battery age","Charging system","Battery voltage","Car starts","true","Spark plugs","okay","Voltage at plug","strong","Fuel system","okay","Car cranks","true","Air system","okay","0.99","Car starts","true","Spark plugs","fouled","Fuel system","faulty","Air system","faulty","Spark timing","bad","Car cranks","false","0"
"2020/04/08 7:56:31 PM MDT","haiderqa","0.5","0.45","0.36","0.45","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Car cranks","false","Starter system","okay","Battery voltage","strong","Charging system","okay","Alternator","okay","1","Car starts","false","Car cranks","true","Starter system","faulty","Battery voltage","dead","Charging system","faulty","Alternator","faulty","1"
"2020/04/09 1:54:42 PM MDT","ahnjedid","0.5","0.5","0.5714285714285714","0.5","Distributer","Voltage at plug","Spark timing","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Air system","okay","Car cranks","true","Spark timing","good","0.9899999999999999","Car starts","false","Spark quality","good","Fuel system","okay","Air system","okay","Car cranks","true","Spark timing","good","0.009999999999999998"
"2020/04/09 2:00:09 PM MDT","ahnjedid","0.5","0.5","0.5714285714285714","0.5","Distributer","Voltage at plug","Spark timing","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Air system","okay","Car cranks","true","Spark timing","good","0.9899999999999999","Car starts","false","Spark quality","good","Fuel system","okay","Air system","okay","Car cranks","true","Spark timing","good","0.009999999999999998"
"2020/04/09 7:14:15 PM MDT","katilevs","0.5","0.5","0.57","0.5","Main fuse","Battery voltage","Starter system","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.73","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.27"
"2020/04/11 7:58:57 PM MDT","leeeri26","0.5","0.5","0.5","0.5","Distributer","Main fuse","Spark plugs","Charging system","Battery age","Battery voltage","Alternator","99.7","Charging system","49.9","Battery voltage","41.1","Voltage at plug","36.3","Spark quality","25.4","Car starts","28","0.9","Alternator","99.7","Charging system","49.9","Battery voltage","41.1","Voltage at plug","36.3","Spark quality","25.4","Car starts","28.0","0.05"
"2020/04/12 7:47:42 AM MDT","khateebf","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/12 10:18:59 PM MDT","covellik","0.5","0.5","0.5714285714285714","0.5","Starter system","Battery age","Alternator","Battery age","Charging system","Battery voltage","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.7279347113300155","Car starts","FALSE","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.2720652886699845"
